Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1Cs748JfTfqzPoZAxBX9Ra,"1K2CImmhCW2QVfppHo4Nfj","In The Kitchen","In The Kitchen","Pote Baby",2021-01-15,182869,50,spotify:user:pigsandplans,2021-04-02T14:41:47Z,"",0.881,0.475,1,-8.794,1,0.5,0.303,0,0.229,0.615,146.931,4
6GNG0YQixWuLE0M5FtrRxY,"2SJhf6rTOU53g8yBdAjPby","Off The Map","After Me","SoFaygo",2020-12-17,141582,65,spotify:user:pigsandplans,2021-04-02T14:40:03Z,"glitchcore,plugg,vapor trap",0.472,0.847,4,-6.347,0,0.0419,0.0757,0,0.3,0.0789,150.164,4
3qNb7IfeHSWVIyAeYkZXAa,"6kmDosYCYjFQtywDq0DLPZ","The Heat","Eldorado","Khamari",2020-10-23,198323,49,spotify:user:pigsandplans,2020-12-28T22:39:20Z,"indie r&b",0.786,0.537,0,-6.872,0,0.085,0.0988,0.191,0.0907,0.542,83.479,4
1SfP1Z4kAi13YqQQbZ3g5k,"5JKePhHHAtaMvBoWuULgm6","Deep End","Deep End","Bennett Coast",2021-04-13,185024,48,spotify:user:pigsandplans,2021-04-14T19:38:21Z,"chill pop",0.56,0.383,10,-11.031,1,0.0354,0.579,0.0000228,0.133,0.229,147.935,4
6HlE9t71z9DjGi7KqSyEpA,"6trIghKwHRUyxwvm66HLHH","Deep End","Deep End","Fousheé",2020-07-31,141223,79,spotify:user:pigsandplans,2020-09-24T18:23:40Z,"indie r&b",0.711,0.592,4,-7.136,0,0.23,0.758,0,0.156,0.535,124.749,4
1wNZLR3dHCGD8PqIzawcZH,"61GrWHOtJOXpqQjibezT8i","Demon","Demon","HVN",2020-10-13,126150,27,spotify:user:pigsandplans,2020-10-27T16:23:43Z,"",0.786,0.538,1,-7.586,1,0.0924,0.0118,0,0.0761,0.457,125.059,4
3hQrIF803GxbmRcWFJr7lc,"22KyrgRdE2K6aB5wtZls3c,6vyaBinA0tnzsoiX4GEboa,5BwsX8bXOFC1YnqSlyfOKM","TRUTH (feat. Sam Truth and redveil)","TRUTH (feat. Sam Truth and redveil)","AG Club,Sam Truth,redveil",2021-03-05,190038,52,spotify:user:pigsandplans,2021-04-02T14:44:41Z,"alternative r&b,indie hip hop,indie r&b,underground hip hop",0.761,0.738,2,-5.462,0,0.258,0.0689,0,0.258,0.296,112.017,5
2NlegEcb8J6Db5uvP7nUpl,"2kAP2prnGAq7s3DwRT6s16","Southside Fade","Southside Fade","reggie",2020-08-26,111829,48,spotify:user:pigsandplans,2020-09-24T18:22:58Z,"indie hip hop,indie r&b",0.761,0.741,5,-5.484,0,0.0764,0.00102,0.0000297,0.115,0.564,134.962,4
5a8QUc4ubHJqQm7vzs2YhA,"0ynzbXwyCzxicMKHBoOkSH","i walk this earth all by myself","i walk this earth all by myself","EKKSTACY",2021-03-05,145634,65,spotify:user:pigsandplans,2021-04-02T14:43:22Z,"",0.595,0.588,10,-11.313,1,0.0624,0.507,0.781,0.113,0.518,166.061,4
1Dkm8ZYorAmnhIHFLGiCch,"0fGcIStdT1OpFFhOC7Wp36,1IiC4SCverTi1dtiAJnCpy","SUCKA! (feat. Fred Flippstone)","SUCKA! (feat. Fred Flippstone)","Teezo Touchdown,Fred Flippstone",2020-07-29,174665,30,spotify:user:pigsandplans,2020-08-25T19:05:32Z,"",0.929,0.619,1,-6.576,1,0.343,0.00379,0.00000338,0.0821,0.531,112.09,4
6UMy2Zc2PqzBmi0WRUIDzj,"3nc0QQbLWcLavTVeQlxghu","FLAWLESS","V","LOWERLIPDRIP",2020-10-22,183225,0,spotify:user:pigsandplans,2020-11-05T15:40:16Z,"experimental hip hop",0.486,0.699,8,-6.838,0,0.186,0.0552,0.0000811,0.0856,0.356,91.943,4
0gkOkKHzSD8D6qbwPNI3VL,"4cJKDGSv4Dz9QycXYmo565","astrid","astrid","glaive",2020-06-29,101938,51,spotify:user:pigsandplans,2020-07-28T18:46:37Z,"emo rap,glitchcore,hyperpop",0.488,0.85,9,-6.8,1,0.277,0.112,0,0.112,0.0794,169.522,4
3TmnLUpVntYYCvv0OEgiQc,"0mejDRXAzKjEa0PT239f29","Impossible","VIOLENT","David Wolves",2020-08-28,241548,39,spotify:user:pigsandplans,2020-08-28T04:05:03Z,"indie hip hop",0.62,0.686,5,-4.743,0,0.0422,0.0194,0.0236,0.143,0.246,154.96,4
