Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3MbP8FmL2JOQL9352HSPq5,"6AjXxPL8C44rc1yJdi6RZB","You’re Asleep So I Gotta Keep It Down Shh","Quiet Hours","Middle School",2020-08-05,103437,22,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop",0.541,0.482,8,-14.801,1,0.0366,0.927,0.869,0.21,0.259,125.969,4
1A3A7LkXStxHe3AINPT8Ev,"5V8HGb7Pt982HEbpmglIYT","And Now I've Found You","Memoir Collections III - Coastal Wander","cocabona",2020-03-25,146409,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop,lo-fi beats",0.247,0.0205,7,-30.039,0,0.043,0.922,0.479,0.0511,0.0375,125.363,3
1xb86Xn8iOiSNPb15YjYG5,"5LhPD5fY0zH2Rre4wfBUxX","Birthday","Silk","Slo Loris",2020-10-14,130570,29,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"lo-fi beats",0.681,0.101,1,-16.183,1,0.0382,0.774,0.898,0.123,0.126,124.88,4
3NL2BtHcROIsundRIl9pKa,"5vDfVxwAH8ANpuIKKxfOeq","Novel (Calm)","Patience (Bloom)","Elskavon",2020-07-29,147663,26,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"ambient worship,compositional ambient,neo-classical",0.148,0.0228,6,-25.127,1,0.0427,0.968,0.884,0.0859,0.0768,170.46,3
4ioIoCW5zpdqHM1HUiZvJ3,"6RaUtVLO8R5TsVdJIxSrq1","Action","Notes","Allem Iversom",2019-05-27,154450,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"lo-fi beats",0.663,0.119,1,-20.115,1,0.0435,0.934,0.954,0.0861,0.276,77.098,4
3qpEkrY17KQ6cLLaAOuZ0G,"7bVJIMenC0rlgot8O60qpF","Unshifted","Goyo","Park Bird",2020-05-27,175962,30,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"korean electropop",0.417,0.312,4,-14.332,1,0.0332,0.927,0.973,0.245,0.178,167.976,4
5jmYN8m5g4qJs61cEQIs8L,"6poGVkPdF42Kfchhw1cu0J","Leaf And Wind","A Miniature Existence","Aviino",2020-05-20,132207,25,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.466,0.201,0,-16.96,1,0.0559,0.968,0.913,0.206,0.337,77.054,4
6dlIXdV9g7iEfluHGfvPXz,"1IJe80moz409PtxW4llPFw","Witch Hat","Everything Fades to Blue","Sleepy Fish",2020-10-05,150523,43,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop",0.585,0.33,1,-13.605,1,0.0409,0.072,0.817,0.0875,0.571,82.019,4
5vZwseiAEG9aZkVikcfHxK,"1pUWzVmu8ACMnIAu9BsOHm,6ay740FQIPgTMahZqP9Opx","Yeti Cave","Cool Side Of The Pillow","Strehlow,TyLuv.",2020-05-13,211652,0,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"chillhop",0.456,0.213,9,-19.437,1,0.0293,0.91,0.882,0.109,0.121,73.431,3
1ZNB5t4gaEtpUQWOcNm1fG,"2mbmAHLUOR1DnyW3i2fu8o","Oasis","Nothing but Oxygen","Himalayan Beach Ensemble",2019-05-21,144000,24,spotify:user:chillhopmusic,2021-05-14T18:00:22Z,"",0.57,0.149,3,-28.767,1,0.0394,0.941,0.912,0.122,0.162,119.951,4
